gene_name	WT_0h_rep_1	WT_0h_rep_2	WT_0h_rep_3	WT_0h_rep_4	WT_1h_rep_1	WT_1h_rep_2	WT_1h_rep_3	WT_1h_rep_4	WT_2h_rep_1	WT_2h_rep_2	WT_2h_rep_3	WT_2h_rep_4	WT_4h_rep_1	WT_4h_rep_2	WT_4h_rep_3	WT_4h_rep_4
Scrt1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
Tmem249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fbxl6	29	56	23	39	18	26	23	31	20	17	28	21	9	11	15	9
Slc52a2	75	118	56	93	74	72	65	80	48	50	48	79	37	40	45	34
Adck5	47	78	51	57	48	37	54	45	27	36	21	45	15	24	20	24
Cpsf1	233	329	244	304	286	246	262	238	167	260	253	266	128	191	190	180
Slc39a4	13	19	5	10	13	11	6	12	6	7	10	9	7	6	7	5
Vps28	279	515	273	359	349	352	336	282	196	299	316	373	155	294	302	243
Tonsl	114	283	187	181	107	124	158	144	35	62	75	62	7	17	11	8
Cyhr1	155	307	183	242	152	158	201	173	128	148	143	158	81	119	126	84
Kifc2	5	12	5	1	1	11	6	4	0	5	2	0	0	0	1	0
Foxh1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r16a	90	150	111	90	75	111	85	86	57	64	62	91	27	58	39	26
Gpt	19	34	24	22	13	23	17	13	8	13	12	16	5	11	7	7
Mfsd3	14	30	18	14	17	10	12	18	6	12	8	10	7	7	4	10
Recql4	38	60	40	68	37	41	42	35	12	14	33	10	5	3	12	1
Lrrc14	55	109	69	72	53	47	46	61	38	40	41	80	28	43	42	41
Lrrc24	2	9	2	4	5	0	8	6	0	2	1	0	1	1	2	0
C030006K11Rik	24	46	27	37	20	14	25	13	11	11	17	24	3	12	14	6
Arhgap39	219	398	250	282	231	242	229	214	49	49	60	67	19	25	28	33
Zfp251	24	77	47	52	16	27	38	16	10	15	12	19	9	16	16	9
Zfp7	43	100	49	49	14	13	11	16	14	9	25	25	8	6	16	10
Commd5	61	116	66	52	49	63	38	52	28	28	39	52	37	57	47	41
Rpl8	1504	2298	1441	1864	1777	1566	1992	1873	1217	1818	1944	2111	1025	1513	1804	1434
Zfp647	12	16	15	12	1	1	6	4	2	2	3	1	1	5	5	0
1110038F14Rik	94	170	97	106	59	90	85	104	106	159	143	197	435	488	636	503
Mb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apol6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rbfox2	6	9	13	18	10	9	11	10	3	6	8	11	3	2	3	2
Apol7a	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0
Apol9a	0	2	3	0	0	0	0	0	2	7	10	6	46	120	92	76
Apol7b	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Apol10a	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0
Apol11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apol7c	2	4	3	1	15	8	8	17	100	24	16	123	713	104	66	557
1700025B11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apol10b	0	0	0	0	0	0	0	0	1	1	0	1	5	2	1	5
Gm8221	0	4	0	2	10	5	8	4	52	11	6	56	234	19	18	200
Apol11b	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0
Apol7e	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Apol9b	1	4	3	0	0	2	10	0	4	14	32	6	92	160	161	117
Apol8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
Myh9	8363	11185	7061	10803	10247	8598	9572	10614	6496	7588	8103	10326	3765	5415	5156	4713
Txn2	530	826	503	700	595	535	616	626	387	539	496	566	267	355	386	352
Foxred2	201	286	180	191	173	185	201	157	87	122	139	106	20	34	47	27
Eif3d	286	409	305	323	366	367	388	404	281	397	329	433	214	301	297	287
Gm17638	14	14	2	14	18	17	15	18	9	12	7	15	6	6	6	8
Cacng2	1	0	3	0	0	1	3	0	0	0	1	0	0	0	0	0
Ift27	50	90	76	62	61	56	85	54	25	69	56	59	28	38	46	33
Pvalb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Ncf4	451	731	449	737	610	543	600	661	527	660	753	920	544	679	724	670
Csf2rb2	1364	2216	1496	1951	1485	1613	1688	1695	1161	1406	1752	2004	966	1872	1430	1175
Csf2rb	782	1064	687	1007	795	763	735	916	683	653	676	1176	792	1205	819	1049
Tex33	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Tst	6	21	15	11	6	13	9	8	3	6	5	2	0	0	0	2
Mpst	43	82	40	46	46	45	47	38	18	57	43	36	17	33	36	20
Kctd17	46	49	32	54	35	36	45	48	23	36	33	29	19	34	14	22
Tmprss6	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0
Il2rb	0	0	2	0	1	8	0	0	0	2	3	1	0	2	1	0
C1qtnf6	19	22	14	30	15	17	20	20	16	21	28	17	9	4	8	3
Sstr3	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0
Rac2	2306	3315	2089	2869	2711	2342	2892	2353	2231	2924	3287	3409	2955	2873	3594	3328
Cyth4	1502	1849	1307	2131	1143	1055	1108	1189	530	684	811	915	502	777	725	933
Elfn2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Mfng	3	35	10	8	6	9	17	7	4	8	9	2	0	2	4	3
Card10	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
Cdc42ep1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	0	0
Lgals2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
Gga1	397	598	370	488	448	428	425	388	250	436	458	414	231	352	362	331
Gm20044	0	2	6	1	2	1	1	0	0	3	0	3	1	1	0	1
Gm10866	7	8	2	2	0	0	1	0	0	1	4	2	0	2	2	0
Sh3bp1	217	335	239	308	188	263	276	218	91	210	192	176	49	76	48	73
Pdxp	5	3	3	9	2	1	6	7	1	0	0	1	2	1	1	1
Lgals1	3883	6072	3645	5885	4131	4132	4055	4970	2677	4750	4142	5345	2322	3369	3672	3178
Nol12	150	210	124	153	169	133	148	204	104	143	152	196	69	93	107	80
Triobp	423	740	487	546	519	537	739	517	671	970	1284	1121	1136	1671	1749	1396
Gm10865	5	7	0	5	1	4	2	4	9	8	5	9	5	5	12	0
Gm17753	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0
H1f0	294	360	199	312	370	362	357	297	194	497	236	276	67	138	112	54
Gcat	67	83	52	86	85	70	51	81	45	66	48	102	31	32	19	39
Galr3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ankrd54	38	59	28	49	42	29	33	17	10	12	8	20	13	14	13	8
Eif3l	553	877	569	769	685	617	558	721	495	637	606	770	341	446	508	440
Micall1	127	152	106	202	199	163	196	216	108	154	146	210	38	56	51	28
1700088E04Rik	1	5	1	3	3	4	0	0	1	0	3	4	0	1	0	0
Polr2f	335	564	329	414	323	285	534	413	223	331	480	432	181	313	360	264
Sox10	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
Gm10863	12	16	7	15	11	3	8	4	7	7	3	8	0	3	4	4
Gm10864	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pick1	49	60	59	42	50	51	72	27	25	29	38	43	17	22	16	22
Slc16a8	1	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Baiap2l2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pla2g6	31	56	40	56	35	41	44	30	22	28	21	26	3	9	10	8
Maff	23	21	11	23	677	854	1101	801	300	743	873	511	103	137	241	107
Tmem184b	422	536	386	561	469	369	499	469	406	508	656	761	857	1108	1281	988
Mir1943	0	0	1	0	0	1	1	0	1	2	1	4	1	2	1	0
Csnk1e	114	192	125	134	124	156	178	153	64	103	110	122	40	59	50	35
Kcnj4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kdelr3	3	10	0	2	1	1	8	2	5	1	6	8	6	7	13	2
Ddx17	1103	1914	1170	1271	1005	1036	987	1019	839	1111	1270	1316	821	1101	1634	981
Dmc1	0	5	0	2	2	1	1	2	0	0	0	0	0	0	0	0
Fam227a	1	16	7	4	1	3	8	1	0	1	2	1	2	2	0	0
Cby1	34	83	40	50	38	31	58	46	17	31	46	44	7	28	17	15
Tomm22	357	487	309	404	392	329	401	408	260	401	373	445	235	321	381	342
Josd1	129	235	166	169	142	140	134	151	76	100	95	139	34	50	59	27
Gtpbp1	172	256	151	182	142	143	183	158	132	136	181	189	117	217	141	133
Sun2	349	751	475	462	479	580	630	438	309	576	562	587	239	346	389	280
Gm16576	16	51	24	18	8	16	22	11	4	11	11	9	4	4	3	3
Dnal4	75	152	83	104	70	75	114	99	40	82	68	51	29	71	56	44
Npcd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nptxr	0	5	2	2	2	0	2	2	3	2	2	2	1	0	1	0
Cbx6	72	175	113	87	77	83	73	89	22	36	37	38	1	4	7	5
Gm10856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
D730005E14Rik	8	27	17	13	15	20	20	10	91	128	141	131	79	125	125	62
Apobec3	177	464	334	258	175	285	319	172	426	553	660	720	951	1620	1885	1196
Cbx7	19	61	55	24	19	51	49	10	17	17	46	29	31	77	65	40
Pdgfb	219	134	136	395	513	242	248	635	343	222	306	477	36	332	30	69
Rpl3	3743	6376	3937	4203	4083	4215	5250	3911	2819	4284	4462	4400	2016	3284	4190	2452
Snord83b	1	3	6	9	2	1	0	1	0	0	1	0	0	0	0	0
Snord43	1	6	1	3	0	3	4	1	3	3	1	0	1	0	1	0
Syngr1	632	1027	671	775	618	633	738	615	354	543	610	623	230	406	451	289
Tab1	82	161	89	115	52	68	63	45	25	42	28	30	23	27	26	25
Mgat3	0	0	1	2	1	2	0	0	0	1	0	0	0	0	0	0
Mief1	291	400	260	330	234	285	256	249	132	232	223	226	137	177	188	161
Atf4	744	937	622	996	1342	1269	1202	1397	867	1437	926	1342	395	404	653	578
Rps19bp1	148	244	141	232	149	147	149	211	98	160	195	243	76	162	153	124
Cacna1i	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enthd1	0	0	0	0	0	3	1	1	0	3	7	2	0	0	0	0
Grap2	5	1	2	6	3	2	3	0	1	1	6	1	0	1	2	0
Fam83f	28	11	10	58	32	9	7	46	4	6	4	17	0	0	3	0
A430088P11Rik	7	8	3	8	5	1	4	5	0	0	4	1	0	1	0	0
Tnrc6b	724	1302	809	787	715	836	804	598	211	406	421	329	78	117	84	73
Mir5113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adsl	368	471	278	331	377	281	322	322	246	307	288	345	135	236	244	206
Sgsm3	104	181	111	117	97	100	126	121	70	106	76	87	32	27	40	36
Mrtfa	656	1078	732	734	644	667	655	533	224	459	430	326	157	128	264	123
4930483J18Rik	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Mchr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8430426J06Rik	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
Slc25a17	198	316	198	189	281	238	310	266	236	352	339	424	234	421	351	317
St13	1571	2251	1525	2224	1580	1532	1515	1797	1087	1737	1598	2064	978	1241	1454	1262
Xpnpep3	80	92	80	90	58	83	70	62	36	64	79	82	57	53	44	65
Dnajb7	5	3	4	1	4	0	5	4	2	0	1	0	0	0	6	1
Rbx1	518	902	576	737	579	597	691	619	400	693	653	770	398	607	668	577
Ep300	1956	3598	2362	2216	1601	2166	2104	1452	1160	1332	1651	1742	1267	2036	2064	1514
L3mbtl2	170	204	151	212	151	148	133	138	76	92	89	133	45	74	77	63
Chadl	3	4	2	8	1	1	1	1	0	0	0	0	0	0	1	0
Rangap1	1072	1763	1086	1202	1115	1093	1189	1135	806	1025	1108	1378	419	681	683	679
Zc3h7b	201	351	246	245	267	268	270	220	209	241	251	293	177	185	256	156
Gm17597	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0
Tef	137	361	202	145	109	179	136	102	50	118	77	71	17	18	26	10
Tob2	202	309	258	290	169	216	213	183	122	163	177	181	102	100	74	104
Phf5a	52	104	66	69	81	60	73	101	41	72	43	70	31	39	38	43
Aco2	951	1254	821	1102	1092	896	996	1009	753	1102	902	1130	629	797	839	708
Polr3h	68	118	75	84	67	33	72	73	30	57	48	57	20	27	38	33
Csdc2	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	1
Pmm1	114	158	103	111	72	88	91	111	49	59	74	81	19	33	35	33
Ndufb11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Desi1	162	266	136	247	176	153	188	250	113	157	167	195	89	113	121	134
Xrcc6	116	208	118	192	104	115	109	132	72	107	100	148	21	44	50	38
Snu13	551	722	441	715	609	518	732	783	487	615	687	862	376	446	616	532
4930407I10Rik	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
Mei1	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0
Ccdc134	42	42	31	43	30	17	38	54	7	16	9	29	8	14	4	5
Srebf2	812	929	619	994	1024	750	812	1002	735	1040	971	1162	610	618	650	724
Mir33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Shisa8	3	0	1	1	1	3	2	0	0	1	1	2	2	2	0	0
Tnfrsf13c	1	0	0	2	0	0	6	0	0	1	0	2	2	0	0	1
Cenpm	55	135	87	55	49	48	74	54	33	50	61	68	18	40	26	24
Smim45	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Septin3	1	0	0	0	0	1	1	0	0	0	0	0	1	2	0	0
Wbp2nl	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Naga	252	349	267	307	226	216	260	207	153	236	196	243	136	159	217	137
Pheta2	11	29	12	19	10	12	13	15	10	7	6	8	6	1	1	1
Smdt1	496	664	381	712	533	418	503	588	296	469	466	619	309	386	367	369
Ndufa6	131	270	145	240	135	148	170	163	87	153	172	184	50	111	124	116
Cyp2d22	0	3	1	0	0	3	0	0	0	0	1	0	0	0	1	0
Cyp2d11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Cyp2d10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tdg-ps	7	1	2	1	3	0	5	4	2	2	1	7	3	4	0	3
Cyp2d12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d37-ps	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp2d26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Tcf20	1049	1572	1038	1223	1149	1016	922	1082	806	995	874	1216	621	706	868	648
Tbrg3	73	108	74	63	66	50	59	37	53	68	82	69	34	59	83	43
Gm20324	2	4	7	1	5	4	1	8	2	4	4	9	2	1	7	2
Mir3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AW121686	2	2	1	0	0	2	0	0	0	1	0	0	0	0	0	0
Nfam1	487	795	548	688	418	477	426	389	181	256	304	308	52	92	82	52
Serhl	59	135	91	86	63	94	91	76	53	86	92	101	46	92	86	52
Rrp7a	541	763	506	720	698	570	583	742	575	804	815	1016	631	816	907	756
Poldip3	459	781	477	548	599	608	699	570	527	733	743	827	607	810	791	701
Rnu12	0	2	6	4	3	5	5	1	4	2	1	7	3	2	0	3
Cyb5r3	2612	3612	2147	3242	3255	2609	3342	3381	2198	2921	3203	3575	1823	2682	2428	2109
A4galt	0	1	0	1	0	0	0	0	1	0	0	0	2	0	1	2
Arfgap3	256	394	261	325	330	263	354	303	259	385	369	359	204	276	354	187
1700001L05Rik	22	23	28	31	17	16	22	22	12	14	27	12	8	1	7	5
Pacsin2	811	1340	918	914	975	941	1005	906	635	1030	1030	1055	336	532	617	390
Ttll1	169	283	165	194	133	131	173	147	108	139	126	125	34	38	47	40
Bik	4	5	1	5	3	1	1	4	4	2	8	5	3	1	2	0
Mcat	49	106	61	55	39	37	33	33	33	48	69	65	50	63	52	65
Tspo	449	844	508	670	642	636	689	624	685	1048	1031	1227	1201	2247	2029	1832
Ttll12	192	297	202	189	217	187	187	180	129	181	178	198	63	101	115	95
Scube1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Mpped1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Efcab6	1	2	2	4	0	0	3	0	0	9	1	0	0	0	7	0
Sult4a1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Pnpla5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pnpla3	1	3	0	4	0	1	1	0	0	0	0	0	0	1	0	0
Samm50	727	1185	638	876	781	693	947	814	545	859	842	919	496	664	736	574
Parvb	498	663	391	629	568	439	532	524	398	511	620	583	195	317	295	165
Parvg	140	290	169	171	134	187	235	103	67	237	217	115	32	64	113	33
Shisal1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Rtl6	12	17	17	19	5	7	8	9	4	4	4	2	2	5	7	0
Prr5	0	2	0	0	1	2	5	0	0	1	0	1	0	0	0	0
Gm20556	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1
Arhgap8	0	1	0	0	1	0	0	0	0	1	0	1	2	1	6	0
Phf21b	0	5	2	2	1	2	0	0	1	0	2	0	3	4	6	3
Nup50	656	955	645	705	589	611	688	657	322	481	493	576	194	341	356	252
5031439G07Rik	1144	1649	972	1337	1136	997	894	1126	635	724	711	1030	282	309	381	334
Mir1249	1	1	3	0	1	0	1	0	0	2	0	3	0	0	0	0
Upk3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fam118a	76	118	88	99	40	69	69	48	40	37	37	43	33	53	34	24
Smc1b	1	5	5	0	0	2	3	0	0	0	1	1	0	1	1	0
Gm10923	1	1	2	0	0	0	0	0	0	0	1	1	1	0	0	0
Ribc2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
Gm19277	0	0	0	3	0	1	0	0	0	0	0	0	0	2	0	0
Fbln1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Atxn10	681	1014	542	797	715	686	812	684	465	694	650	742	320	515	579	369
7530416G11Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4825	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Wnt7b	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
AU022754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mirlet7c-2	1	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0
Mirlet7b	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Ppara	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
Cdpf1	41	61	46	61	30	38	37	27	18	37	37	38	13	10	12	13
Pkdrej	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ttc38	70	157	116	92	70	101	100	59	33	56	58	40	19	24	30	17
Gtse1	272	549	366	345	242	362	409	256	134	254	288	162	54	94	108	59
Trmu	46	69	39	74	33	39	41	40	14	32	50	40	23	45	30	34
Celsr1	1	1	0	0	1	0	0	0	0	3	0	3	1	2	0	0
Gramd4	48	101	60	42	31	37	33	18	11	4	22	11	3	4	3	2
Cerk	1256	1834	1261	1240	1176	1125	1045	951	501	755	654	624	56	121	117	46
Tbc1d22a	447	610	434	482	402	479	438	406	249	441	392	423	131	219	254	157
Tafa5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
B230214G05Rik	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0
Zdhhc25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brd1	316	474	302	311	271	276	233	254	193	260	223	268	88	133	144	87
Zbed4	330	488	299	366	198	215	183	168	158	204	156	243	96	156	180	121
Alg12	105	120	91	95	87	76	60	83	49	64	42	70	30	46	43	33
Creld2	143	158	95	173	126	83	117	170	90	140	85	135	63	86	65	74
Pim3	23	38	30	26	71	72	88	90	24	38	15	27	10	19	28	19
Gm20621	0	1	0	0	0	0	1	0	0	0	2	0	1	0	0	0
Ttll8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mlc1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8702	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	0
Mov10l1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Panx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810021B22Rik	2	2	4	7	3	5	0	1	0	2	2	4	0	0	3	0
Trabd	184	278	169	220	189	143	162	157	99	161	164	161	71	100	138	90
Selenoo	57	86	56	52	59	55	41	40	40	45	26	60	24	32	43	29
Tubgcp6	143	242	138	188	163	110	114	104	76	95	93	108	24	62	50	48
Hdac10	68	146	80	101	67	77	86	67	49	49	69	54	18	38	25	28
Mapk12	5	8	6	2	2	6	3	3	3	8	9	2	1	2	3	2
Mapk11	27	34	22	21	26	31	16	17	24	24	41	32	13	49	33	16
Plxnb2	2122	3688	2668	2707	2128	2505	2707	2154	1428	1975	2229	2152	813	1652	1428	1102
Dennd6b	20	27	23	16	13	12	16	10	9	18	21	13	23	87	83	36
Ppp6r2	112	211	121	113	122	142	152	107	48	109	94	99	36	65	78	41
Sbf1	350	467	299	382	350	357	326	342	292	378	410	481	252	308	306	250
Adm2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Miox	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmf2	300	581	384	376	358	402	403	364	220	333	317	411	176	239	212	221
Ncaph2	848	1763	1031	940	933	1162	1325	905	650	1021	1133	1012	384	691	660	431
Sco2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tymp	8	12	4	10	7	4	6	4	1	5	2	2	2	2	4	1
Odf3b	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhdc7b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Syce3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm44502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpt1b	1	4	1	2	2	1	1	3	0	2	2	0	2	0	0	0
Chkb	42	85	33	52	37	51	46	42	24	40	47	35	20	37	37	17
Mapk8ip2	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Arsa	208	339	231	219	213	260	230	193	134	219	212	197	88	153	177	117
C230037L18Rik	3	6	4	9	4	4	1	7	1	1	3	1	0	1	1	1
Shank3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acr	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
Rabl2	32	52	36	41	25	40	51	31	16	31	32	41	14	20	26	17
Syt10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alg10b	228	378	224	295	259	228	248	245	176	234	214	246	104	143	157	123
Gm10839	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Cpne8	5	1	3	4	0	4	3	7	5	2	8	8	8	6	3	7
Spn-ps	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Kif21a	2	3	0	1	1	0	1	0	0	3	2	0	0	0	0	0
Gm7167	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Abcd2	150	390	209	121	100	226	150	85	23	66	55	61	5	16	13	4
CN725425	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Slc2a13	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0
Lrrk2	189	251	190	212	244	171	195	169	210	204	181	318	128	135	136	144
Muc19	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Smgc	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Cntn1	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0
Pdzrn4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930588J15Rik	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
Gxylt1	376	649	418	497	301	311	309	294	188	225	216	203	92	143	119	112
Yaf2	179	246	164	204	176	150	173	177	106	147	147	169	43	76	76	47
Zcrb1	522	839	475	746	634	605	875	709	518	821	939	898	509	846	942	676
Pphln1	342	476	297	419	417	357	369	406	311	385	325	463	470	490	527	506
Prickle1	1	4	4	1	0	3	0	8	4	4	1	1	8	7	16	4
9430014N10Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D630010B17Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adamts20	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Pus7l	20	15	19	7	17	6	7	5	8	11	17	9	7	12	3	4
Irak4	248	396	240	279	205	228	246	163	119	182	189	163	103	104	161	78
Twf1	815	1428	905	777	916	1050	1021	895	648	965	909	985	469	837	757	649
Tmem117	0	1	0	0	0	3	2	1	0	0	0	0	0	0	0	0
LOC100043315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nell2	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0
Dbx2	0	0	1	0	0	0	1	0	0	0	2	0	0	1	0	0
A130051J06Rik	7	8	8	6	20	22	12	17	7	6	0	3	2	0	0	0
Ano6	688	1115	741	791	705	854	734	747	684	1054	992	1171	465	763	764	585
D030018L15Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm4371	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
2610037D02Rik	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
E330033B04Rik	42	79	61	50	48	62	72	59	51	39	57	85	58	87	75	70
Arid2	520	927	598	627	623	728	681	569	459	638	606	688	579	957	824	615
Scaf11	1176	2145	1284	1335	1323	1353	1433	1278	860	1181	1311	1353	576	1053	1034	783
Slc38a1	1098	1519	960	1236	2007	1706	2113	1668	1671	2851	2531	2133	873	1651	2354	760
Slc38a2	988	1289	710	1180	2294	1828	1846	1939	1244	2326	1532	1686	165	91	262	169
Slc38a4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Amigo2	2	1	2	0	0	2	0	0	1	0	2	0	0	0	0	1
Pced1b	62	82	64	72	45	42	36	26	10	11	18	11	22	21	22	14
Rpap3	90	101	58	72	78	75	62	72	40	68	86	67	23	50	59	37
Endou	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rapgef3	24	26	19	26	6	8	13	3	4	7	7	0	0	3	2	0
Slc48a1	1991	2901	1731	2492	1979	1689	1739	2284	1321	1567	1367	2165	711	977	756	885
Hdac7	53	70	50	75	59	62	47	46	26	18	24	45	17	12	15	12
Vdr	4	5	0	8	4	2	4	1	1	4	3	0	1	0	0	2
Tmem106c	183	241	167	196	155	164	187	176	106	150	110	178	70	89	120	85
Col2a1	0	0	0	4	0	0	1	0	0	1	1	0	0	2	1	0
Senp1	246	453	308	318	223	246	278	264	216	260	285	333	203	308	355	234
Pfkm	46	48	33	44	29	36	24	33	22	28	32	27	8	25	19	11
Asb8	219	275	154	222	148	140	164	159	116	167	134	166	144	192	187	134
Ccdc184	1	0	0	1	0	0	0	1	0	1	3	0	1	0	0	0
Olfr288	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Olfr287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Olfr286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H1f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
